id,name,url_key,description,image,parent_id
2856,"PUReClean365+ Blue Food Hose, 45 BAR",pureclean365-blue-food-hose-45-bar,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_6.jpg,2846
2857,"Black, With Wrapped Cover",black-with-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/390-052-210_6.jpg,297
2858,"Black, With Smooth Cover",black-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/390-000-321-0_6_5.jpg,306
2859,"Blue, With Smooth Cover",blue-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/331-100-610_26.jpg,306
2860,"Grey, with Smooth Cover",grey-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/352-201-445-1090_2.jpg,306
2861,"2 Wire, 330 bar, 150°C ",2-wire-330-bar-150-c,,https://fusion.gspen.co.uk/media/catalog/category/424-344-010-90_3.jpg,122
2862,"2 Wire, 375 bar, 100°C",2-wire-375-bar-100-c,,https://fusion.gspen.co.uk/media/catalog/category/345-500-3100.jpg,122
2863,"Black, With Smooth Cover",black-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/390-052-210_6_1.jpg,336
2864,"Blue, With Smooth Cover",blue-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/331-100-610_26_1.jpg,336
2865,"Grey, With Smooth Cover",grey-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/352-201-445-1090_2_1.jpg,336
2866,"Black, With Wrapped Cover",black-with-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/350-156-3100_6_1_47.jpg,369
2867,"Blue, With Wrapped Cover",blue-with-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_7.jpg,369
2868,"Blue, With Thick Wrapped Cover",blue-with-thick-wrapped-cover,,,369
2869,"Blue, With Smooth Cover",blue-with-smooth-cover,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_8.jpg,369
2870,"Black, With Wrapped Cover",black-with-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/350-156-3100_6_1_49.jpg,433
2871,"Blue, With Wrapped Cover",blue-with-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_9.jpg,433
2872,"2 Wire,  400 bar, 100°C",2-wire-400-bar-100-c,,https://fusion.gspen.co.uk/media/catalog/category/345-500-3100_1.jpg,113
2873,"Clearance Hoses",clearance-hoses,,https://fusion.gspen.co.uk/media/catalog/category/390-052-210_6_3.jpg,9
2874,"Flexy 500 bar, 150ºc",flexy-500-bar-150-c,,https://fusion.gspen.co.uk/media/catalog/category/345-500-3100_2.jpg,120
2876,"Black, With Thick Wrapped Cover",black-with-thick-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/345-500-3100_4.jpg,323
2877,"Blue, With Thick Wrapped Cover",blue-with-thick-wrapped-cover,,https://fusion.gspen.co.uk/media/catalog/category/331-100-610_26_2.jpg,284
2878,"2 Wire, 600 bar, 150ºC",2-wire-600-bar-150-c,,https://fusion.gspen.co.uk/media/catalog/category/424-344-010-90_1_2.jpg,113
2879,"Best Selling Hoses",best-selling-hoses,,https://fusion.gspen.co.uk/media/catalog/category/201-100-500_2.jpg,9
2880,"ST355 HOBBY SANDBLAST KIT 150 BAR MAX",st355-hobby-sandblast-kit-150-bar-max,,https://fusion.gspen.co.uk/media/catalog/category/200-355-500_2.jpg,2811
2881,"ST55 SANDBLAST KIT 200 BAR MAX",st55-sandblast-kit-200-bar-max,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_4.jpg,2811
2882,"ST555 SANDBLAST KITS 500 BAR MAX",st555-sandblast-kits-500-bar-max,,https://fusion.gspen.co.uk/media/catalog/category/200-555-405_1.jpg,2811
2883,"1/4"" MALE INLET 5M HOSE, WITH GRIP",with-1-4-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-854-0-g.jpg,2881
2884,"M22 MALE INLET 5M HOSE, WITH GRIP",with-m22-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_2.jpg,2881
2885,"M22 FEMALE INLET 5M HOSE, WITH GRIP",with-m22-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-83_1.jpg,2881
2886,"M21 FEMALE INLET 5M HOSE, WITH GRIP",with-m21-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-83_2.jpg,2881
2887,"KEW SPIGOT INLET 5M HOSE, WITH GRIP",with-kew-spigot-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/kew_spig.jpg,2881
2888,"M18 FEMALE INLET 5M HOSE, WITHOUT LANCE",with-m18-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/no_lance.jpg,2881
2889,"ST355 HOBBY SANDBLAST KIT 150 BAR MAX",hobby-kits-up-to-150-bar,,https://fusion.gspen.co.uk/media/catalog/category/200-355-500_2_1.jpg,2812
2890,"ST55 SANDBLAST KIT 200 BAR MAX",medium-duty-up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_4_1.jpg,2812
2891,"ST555 SANDBLAST KITS 500 BAR MAX",heavy-duty-up-to-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/200-555-405.jpg,2812
2892,"Sandblast Spares & Accessories",sandblast-spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/200-555-430.jpg,2812
2893,"1/4"" MALE INLET 5M HOSE, WITH GRIP",with-1-4-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g.jpg,2890
2894,"KEW SPIGOT INLET 5M HOSE, WITH GRIP",with-kew-spigot-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/kew_spig_1.jpg,2890
2895,"M22 FEMALE INLET, WITH GRIP, 5M HOSE",with-m22-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-83_3.jpg,2890
2896,"M22 MALE INLET 5M HOSE, WITH GRIP",with-m22-male-inlet,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_2_1.jpg,2890
2897,"M21 FEMALE INLET 5M HOSE, WITH GRIP",m21-female-inlet-5m-hose-with-grip,,https://fusion.gspen.co.uk/media/catalog/category/520-83_4.jpg,2890
2898,"M18 FEMALE INLET 5M HOSE, WITHOUT LANCE",with-m18-female-inlet,,https://fusion.gspen.co.uk/media/catalog/category/no_lance_1.jpg,2890
2899,"Sandblast Spares and Accessories",sandblast-spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/200-555-430_1.jpg,2811
2900,"Galvanised Spiral Hose",galvanised-spiral-hose,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2_9.jpg,671
2901,Guns,guns,,https://fusion.gspen.co.uk/media/catalog/category/202-750-500_1.jpg,10
2902,Lances,lances,,https://fusion.gspen.co.uk/media/catalog/category/200-085-613-g_Copy.jpg,10
2903,"Low Pressure Guns",low-pressure-guns,,https://fusion.gspen.co.uk/media/catalog/category/201-200-520_1.jpg,2901
2904,"Foam Guns",foam-guns,,https://fusion.gspen.co.uk/media/catalog/category/203-100-805_2__2.jpg,2901
2906,"NOZZLE HOLDERS & PROTECTORS",nozzle-holders-and-protectors,,https://fusion.gspen.co.uk/media/catalog/category/200010720_2.jpg,10
2907,"ST10 NOZZLE PROTECTORS",st10-nozzle-protectors,,https://fusion.gspen.co.uk/media/catalog/category/200010720_2_1.jpg,2906
2908,"ST11 NOZZLE PROTECTORS",st11-nozzle-protectors,,https://fusion.gspen.co.uk/media/catalog/category/st11_grey_1_1.jpg,2906
2909,"PROTECTORS TO SUIT 1/4"" MALE NOZZLES",protectors-to-suit-1-4-male-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/200012500_2.jpg,2906
2910,"PROTECTORS TO SUIT 1/8"" MALE NOZZLES",protectors-to-suit-1-8-male-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/74d9a5714f72c383cf1b6ec7368ed968.jpg,2906
2911,"TO SUIT TIP NOZZLES",to-suit-tip-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/5b0b985ab45f38e3cc0b506a926242bc.jpg,2906
2912,"Domestic Surface Cleaners",domestic-surface-cleaners,,https://fusion.gspen.co.uk/media/catalog/category/521-100-34.jpg,2477
2913,"Suction Sets & Pick up Pipes",suction-sets-pick-up-pipes,,https://fusion.gspen.co.uk/media/catalog/category/200-031-500.1_3.jpg,85
2914,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/040-073-503.jpg,56
2915,"Fogging Nozzle Holders",fogging-nozzle-holders,,https://fusion.gspen.co.uk/media/catalog/category/200-078-830-g.jpg,62
2916,"Fogging Nozzle Holders",fogging-nozzle-holders,,https://fusion.gspen.co.uk/media/catalog/category/200-078-830-g_1.jpg,2906
2917,"POWER MEG NOZZLES ",power-meg-nozzles-by-spraying-system,,https://fusion.gspen.co.uk/media/catalog/category/quarter_pmeg.jpg,1409
2918,"1/4"" PMEG Nozzles",1-4-pmeg-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/quarter_pmeg_1.jpg,2917
2919,"1/8"" PMEG Nozzles",1-8-pmeg-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/pmeg_eighth.jpg,2917
2920,"V V Nozzles & Filters ",v-v-nozzles-and-filters-by-spraying-systems,,https://fusion.gspen.co.uk/media/catalog/category/quarter_v_v.jpg,1409
2921,"1/4"" VV Nozzles",1-4-vv-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/quarter_v_v_1.jpg,2920
2922,"1/8"" VV Nozzles",1-8-vv-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/eighth_v_v.jpg,2920
2923,"VV NOZZLE FILTERS",vv-nozzle-filters,,https://fusion.gspen.co.uk/media/catalog/category/untitled_22_1_1.jpg,2920
2924,"80° Nozzles",80-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/angle_80_2.jpg,52
2925,"110° Nozzles",110-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/angle_110_1.jpg,52
2926,"Ultra High Pressure Guns (500 Bar & over)",ultra-high-pressure-guns-500-bar-over,,https://fusion.gspen.co.uk/media/catalog/category/202-750-500_3.jpg,2901
2927,"Ultra High Pressure Lances (500 Bar & over)",ultra-high-pressure-lances-500-bar-over,,https://fusion.gspen.co.uk/media/catalog/category/ultra.jpg,2902
2928,"SEWER NOZZLES",sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/65197_1.jpg,7
2929,"ROTATING SEWER NOZZLES",rotating-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Rotating_sewer_nozzles.jpg,2928
2930,"NON ROTATING SEWER NOZZLES",non-rotating-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/651-84_3.jpg,2928
2931,"Female Threaded, With Forward Facing Jet",female-with-forward-facing-jet,,https://fusion.gspen.co.uk/media/catalog/category/200-049-866_2_2.jpg,2929
2932,"Female Threaded, Without Forward Facing Jet",female-without-forward-facing-jet,,https://fusion.gspen.co.uk/media/catalog/category/200-049-866_2_3.jpg,2929
2933,"Male Threaded Nozzles",male-threaded-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/121000360.jpg,2930
2934,"Female Threaded, Without Forward Facing Jet",female-threaded-without-forward-facing-jet,,https://fusion.gspen.co.uk/media/catalog/category/Without.jpg,2930
2935,"Female Threaded, With Forward Facing Jet",female-threaded-with-forward-facing-jet,,https://fusion.gspen.co.uk/media/catalog/category/651-84_2_2.jpg,2930
2936,"Egg Type Nozzles",egg-type-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Egg_3.jpg,2930
2937,"Blue Rubber Hose",blue-rubber-hose,,https://fusion.gspen.co.uk/media/catalog/category/blue_hose_1.jpg,671
2938,"Accessories & Spares",accessories-and-spares,,https://fusion.gspen.co.uk/media/catalog/category/200-049-410.jpg,2928
2939,"Milling Nozzles",milling-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/Milling_central.jpg,2930
2940,"Nozzle Bodies, (Without Jet Inserts)",nozzle-bodies-without-jet-inserts,,https://fusion.gspen.co.uk/media/catalog/category/649-030-416-060_2.jpg,2928
2941,"Nozzle Jet Inserts",nozzle-inserts,,https://fusion.gspen.co.uk/media/catalog/category/652-600-02_2_1.jpg,2928
2942,"TURBO NOZZLES WITH ZINC PLATED STEEL LANCE",turbo-nozzles-with-lance,,https://fusion.gspen.co.uk/media/catalog/category/653-030-0111.jpg,239
2943,"ST458 TURBO NOZZLE WITH ZINC PLATED STEEL LANCE",turbo-nozzles-with-lance,,https://fusion.gspen.co.uk/media/catalog/category/653-835-012_6.jpg,243
2944,"ST559 Turbo Nozzles",st559-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/200-559-520_2.jpg,1029
2945,"ST559 Repair Kits",st559-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/200-559-120.jpg,1029
2946,"Mosmatic Lance & Brush Sets",mosmatic-lance-and-brush-sets,,https://fusion.gspen.co.uk/media/catalog/category/108-273-02_3_2_1.jpg,53
2947,"Lances With Adjustable Nozzles",lances-with-adjustable-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/657-340-30_2.jpg,2902
2948,"Solenoid Valves",solenoid-valves,,https://fusion.gspen.co.uk/media/catalog/category/solenoid_1.jpg,8
2950,"Drive Couplings",drive-couplings,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2_82_.jpg,6
2951,"Bell Housings",bell-housing,,https://fusion.gspen.co.uk/media/catalog/category/cat_pumps_bell_housing_2_1.jpg,6
2952,"Bell Housings",bell-housings,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_57_.jpg,4
2953,gearboxes,gearboxes,,https://fusion.gspen.co.uk/media/catalog/category/176000000.jpeg,4
2954,"Easywash365+ Brush Lances",easywash365-brush-lances,,https://fusion.gspen.co.uk/media/catalog/category/202-600-955.jpg,147
2955,"ST 2750 Series, 500 Bar, 30 L/min, 150°C",st-2750-series-500-bar-30-l-min-150-c,,https://fusion.gspen.co.uk/media/catalog/category/202-750-500_2.jpg,59
2956,"ADJUSTABLE NOZZLE HOLDERS",adjustable-nozzle-holders,,https://fusion.gspen.co.uk/media/catalog/category/untitled_9_103.jpg,62
2957,"NOZZLE HOLDING SWIVELS",nozzle-holding-swivels,,https://fusion.gspen.co.uk/media/catalog/category/200-330-600_2.jpg,2906
2958,"ADJUSTABLE NOZZLE HOLDERS",adjustable-nozzle-holders,,https://fusion.gspen.co.uk/media/catalog/category/untitled_9_103_1.jpg,2906
2959,"Replacement Covers",replacement-covers,,https://fusion.gspen.co.uk/media/catalog/category/covers_1.jpg,2549
2960,"ST357 Turbo Nozzle Repair Kits",st357-turbo-nozzle-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/200_456_130.jpg,2549
2961,"ST458 Turbo Nozzle Repair Kits",st458-turbo-nozzle-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/200_458_311.jpg,2549
2962,"HM500 Turbo Nozzle Repair Kits",hm500-turbo-nozzle-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/655-500-1201.jpg,2549
2963,"HM700 TURBO NOZZLE REPAIR KITS",hm700-turbo-nozzle-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/655-700-12011.jpg,2549
2964,"HM1000 TURBO NOZZLE REPAIR KITS",hm1000-turbo-nozzle-repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/655-100-120.jpg,2549
2965,"ST357 TURBO NOZZLES WITH STAINLESS STEEL LANCE",st357-turbo-nozzles-with-stainless-steel-lance,,https://fusion.gspen.co.uk/media/catalog/category/653-030-041.jpg,239
2966,"ST458 TURBO NOZZLE WITH STAINLESS STEEL LANCE",turbo-nozzles-with-lance,,https://fusion.gspen.co.uk/media/catalog/category/653-835-814111.jpg,243
2967,"1/4"" Male Inlet, Without Grip, 4m Hose",1-4-male-inlet-without-grip-4m-hose,,https://fusion.gspen.co.uk/media/catalog/category/200-055-606_2.jpg,2881
2968,"M22 MALE INLET 5M HOSE, WITHOUT GRIP",m22-male-inlet-5m-hose-without-grip,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_3_1.jpg,2881
2969,"1/4"" MALE INLET 4M HOSE, WITHOUT GRIP",1-4-male-inlet-5m-hose-with-grip,,https://fusion.gspen.co.uk/media/catalog/category/200-055-606_3.jpg,2890
2970,"M22 MALE INLET 5M HOSE, WITHOUT GRIP",m22-male-inlet-5m-hose-without-grip,,https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_3_2.jpg,2890
2972,Plastic,plastic,,https://fusion.gspen.co.uk/media/catalog/category/A605D171-8DC0-4F1D-96D7-A5CB3D5D2091.jpeg,30
2973,"Flow Restrictors",flow-restrictors,,https://fusion.gspen.co.uk/media/catalog/category/Flow_restrictor.jpg,56
2974,"Flow Restrictors",flow-restrictors,,https://fusion.gspen.co.uk/media/catalog/category/Flow_restrictor_2.jpg,23
2975,"Flow Restrictors",flow-restrictors,,https://fusion.gspen.co.uk/media/catalog/category/710-000-000-500_1.jpg,8
2976,"ST007 U Lance",st007-u-lance,,https://fusion.gspen.co.uk/media/catalog/category/U-lance_1.jpg,569
2977,"HIGH PRESSURE HOSE REELS",high-pressure-hose-reels,,https://fusion.gspen.co.uk/media/catalog/category/763-564-30_1.jpg,68
2978,"LOW PRESSURE HOSE REELS",low-pressure-hose-reels,,https://fusion.gspen.co.uk/media/catalog/category/untitled_2_4_6.jpg,68
2979,"AIRLINE FITTINGS",airline-fittings,,https://fusion.gspen.co.uk/media/catalog/category/GS19C14M.png,5
2980,COUPLINGS,couplings,,https://fusion.gspen.co.uk/media/catalog/category/Screenshot_2020-06-17_Couplings_Female_BSPP.png,2979
2981,PROBES,probes,,https://fusion.gspen.co.uk/media/catalog/category/Screenshot_2020-06-17_Plugs_Female_BSPP.png,2979
2982,"VIKAN PRODUCTS",vikan-products,,https://fusion.gspen.co.uk/media/catalog/category/vikan.jpg,81
2983,"VIKAN WASH BRUSHES",vikan-wash-brushes,,https://fusion.gspen.co.uk/media/catalog/category/527-001-101.jpg,2982
2984,"VIKAN WASH POLES",vikan-wash-poles,,https://fusion.gspen.co.uk/media/catalog/category/vikan_poles.jpg,2982
2985,"VIKAN SQUEEGEES",vikan-squeegees,,https://fusion.gspen.co.uk/media/catalog/category/vikan_squeegee.jpg,2982
2986,"VIKAN WINDSCREEN CLEANERS",vikan-windscreen-cleaners,,https://fusion.gspen.co.uk/media/catalog/category/527001203.jpg,2982
2987,"VIKAN PAD HOLDER",vikan-pad-holder,,https://fusion.gspen.co.uk/media/catalog/category/Vikan_pad_holder2.jpg,2982
2988,"Quattroflex Plus + Hose",plastic-hose,,https://fusion.gspen.co.uk/media/catalog/category/30501225.jpeg,671
2989,"Flow Restrictors",flow-restrictors,,https://fusion.gspen.co.uk/media/catalog/category/Flow_restrictor_1.jpg,1
2990,"ST162 Panel mount",st162-panel-mount,,https://fusion.gspen.co.uk/media/catalog/category/200-162-500_3.jpg,57
2991,"Ravel Electric Motors",ravel-electric-motors,,https://fusion.gspen.co.uk/media/catalog/category/175-002-087.jpg,4
2993,"Trigger sprayers",trigger-sprayers,,https://fusion.gspen.co.uk/media/catalog/category/Trigger_sprayer.jpg,1608
2994,"Knapsack and Backpack sprayers",knapsack-sprayers,,https://fusion.gspen.co.uk/media/catalog/category/Knapsack_Sprayers.jpg,1608
2995,"Handheld pressure sprayers",handheld-pressure-sprayers,,https://fusion.gspen.co.uk/media/catalog/category/Handheld_pressure_sprayer.jpg,1608
2996,"Sprayers with pressure tank",sprayers-with-pressure-tank,,https://fusion.gspen.co.uk/media/catalog/category/sprayers_with_pressure_tank.jpg,1608
2997,"CAT PUMPS & SPARES INFORMATION",https-mailchi-mp-3fdd35c1012b-cat-pump-5-deal,,https://fusion.gspen.co.uk/media/catalog/category/CAT_pumps_Sign_up.jpg,49
2998,"Foam nozzle sizing chart",foam-nozzle-sizing-chart,,https://fusion.gspen.co.uk/media/catalog/category/foam_chart.jpg,57
2999,"Foam nozzle sizing chart",foam-nozzle-sizing-chart,,https://fusion.gspen.co.uk/media/catalog/category/foam_chart_1.jpg,868
3000,"Loose Hose and Fittings",loose-hose-and-fittings,,https://fusion.gspen.co.uk/media/catalog/category/Loose_hose_and_fittings.jpg,9
3001,"Loose Hose and Fittings",loose-hose-and-fittings,,https://fusion.gspen.co.uk/media/catalog/category/Loose_hose_and_fittings_1.jpg,1
3002,"Loose Hose",loose-hose,,https://fusion.gspen.co.uk/media/catalog/category/Loose_hose.jpg,3000
3003,Ferrules,ferrules,,https://fusion.gspen.co.uk/media/catalog/category/Ferrules.jpg,3000
3004,"Bend Restrictors",bend-restrictors,,https://fusion.gspen.co.uk/media/catalog/category/Bend_restrictors.jpg,3000
3005,"HOSE TAILS, INSERTS & NUTS",hose-tails-inserts-nuts,,https://fusion.gspen.co.uk/media/catalog/category/Hose__inserts_tails_nuts.jpg,1
3006,"Hose Tails, Inserts & Nuts",hose-tails-inserts-nuts,,https://fusion.gspen.co.uk/media/catalog/category/Hose__inserts_tails_nuts_1.jpg,3000
